timestamp,channel,sample_idx,value_uv
23:04:59.521,0013,0,-959.025
23:04:59.521,0013,1,-449.825
23:04:59.521,0013,2,763.8
23:04:59.521,0013,3,-972.325
23:04:59.521,0013,4,-972.325
23:04:59.521,0013,5,-844.55
23:04:59.521,0013,6,23.275
23:04:59.521,0013,7,-115.9
23:04:59.521,0013,8,-350.55
23:04:59.521,0013,9,-886.825
23:04:59.521,0013,10,302.575
23:04:59.521,0013,11,857.375
23:04:59.524,0013,0,-959.025
23:04:59.524,0013,1,-449.825
23:04:59.524,0013,2,763.8
23:04:59.524,0013,3,-972.325
23:04:59.524,0013,4,-971.375
23:04:59.524,0013,5,-445.55
23:04:59.524,0013,6,555.75
23:04:59.524,0013,7,741.95
23:04:59.524,0013,8,-121.6
23:04:59.524,0013,9,867.825
23:04:59.524,0013,10,312.55
23:04:59.524,0013,11,534.85
23:04:59.582,0013,0,-959.025
23:04:59.582,0013,1,-449.825
23:04:59.582,0013,2,763.8
23:04:59.582,0013,3,-972.325
23:04:59.582,0013,4,-972.325
23:04:59.582,0013,5,-841.225
23:04:59.582,0013,6,-819.85
23:04:59.582,0013,7,-837.9
23:04:59.582,0013,8,-280.25
23:04:59.582,0013,9,-930.05
23:04:59.582,0013,10,548.15
23:04:59.582,0013,11,143.45
23:04:59.627,0013,0,-959.025
23:04:59.627,0013,1,-449.825
23:04:59.627,0013,2,763.8
23:04:59.627,0013,3,-972.325
23:04:59.627,0013,4,-970.9
23:04:59.627,0013,5,-114.475
23:04:59.627,0013,6,156.75
23:04:59.627,0013,7,505.4
23:04:59.627,0013,8,-584.725
23:04:59.627,0013,9,-822.7
23:04:59.627,0013,10,972.325
23:04:59.627,0013,11,150.575
23:04:59.688,0013,0,-959.025
23:04:59.688,0013,1,-328.225
23:04:59.688,0013,2,763.8
23:04:59.688,0013,3,-972.325
23:04:59.688,0013,4,-972.325
23:04:59.688,0013,5,-837.425
23:04:59.688,0013,6,239.875
23:04:59.688,0013,7,123.975
23:04:59.688,0013,8,538.65
23:04:59.688,0013,9,-937.175
23:04:59.688,0013,10,-911.525
23:04:59.688,0013,11,512.05
23:04:59.761,0013,0,-959.025
23:04:59.761,0013,1,-328.225
23:04:59.761,0013,2,763.8
23:04:59.761,0013,3,-972.325
23:04:59.761,0013,4,-970.9
23:04:59.761,0013,5,-113.525
23:04:59.761,0013,6,-584.725
23:04:59.761,0013,7,130.15
23:04:59.761,0013,8,676.875
23:04:59.761,0013,9,-870.2
23:04:59.761,0013,10,963.3
23:04:59.761,0013,11,28.975
23:04:59.794,0013,0,-959.025
23:04:59.794,0013,1,-328.225
23:04:59.794,0013,2,763.8
23:04:59.794,0013,3,-972.325
23:04:59.794,0013,4,-972.325
23:04:59.794,0013,5,-834.575
23:04:59.794,0013,6,674.5
23:04:59.794,0013,7,-112.1
23:04:59.794,0013,8,574.275
23:04:59.794,0013,9,887.3
23:04:59.794,0013,10,-911.525
23:04:59.794,0013,11,658.35
23:04:59.868,0013,0,-959.025
23:04:59.868,0013,1,-328.225
23:04:59.868,0013,2,763.8
23:04:59.868,0013,3,-972.325
23:04:59.868,0013,4,-971.375
23:04:59.868,0013,5,-442.7
23:04:59.868,0013,6,-357.2
23:04:59.868,0013,7,256.5
23:04:59.868,0013,8,281.2
23:04:59.868,0013,9,738.625
23:04:59.868,0013,10,183.35
23:04:59.868,0013,11,513.95
23:04:59.871,0013,0,-959.025
23:04:59.871,0013,1,-328.225
23:04:59.871,0013,2,763.8
23:04:59.871,0013,3,-972.325
23:04:59.871,0013,4,-972.325
23:04:59.871,0013,5,-830.775
23:04:59.871,0013,6,890.625
23:04:59.871,0013,7,-467.875
23:04:59.871,0013,8,831.25
23:04:59.871,0013,9,-929.1
23:04:59.871,0013,10,183.35
23:04:59.871,0013,11,-527.25
23:04:59.994,0013,0,-959.025
23:04:59.994,0013,1,-206.625
23:04:59.994,0013,2,763.8
23:04:59.994,0013,3,-972.325
23:04:59.994,0013,4,-971.375
23:04:59.994,0013,5,-441.275
23:04:59.994,0013,6,232.275
23:04:59.994,0013,7,2.85
23:04:59.994,0013,8,790.4
23:04:59.994,0013,9,639.825
23:04:59.994,0013,10,122.55
23:04:59.994,0013,11,514.425
23:05:00.028,0013,0,-959.025
23:05:00.028,0013,1,-206.625
23:05:00.028,0013,2,763.8
23:05:00.028,0013,3,-972.325
23:05:00.028,0013,4,-972.325
23:05:00.028,0013,5,-827.925
23:05:00.028,0013,6,-156.75
23:05:00.028,0013,7,614.175
23:05:00.028,0013,8,534.375
23:05:00.028,0013,9,854.05
23:05:00.028,0013,10,-60.325
23:05:00.028,0013,11,-722.95
23:05:00.128,0013,0,-959.025
23:05:00.128,0013,1,-206.625
23:05:00.128,0013,2,763.8
23:05:00.128,0013,3,-972.325
23:05:00.128,0013,4,-970.9
23:05:00.128,0013,5,-111.15
23:05:00.128,0013,6,-796.1
23:05:00.128,0013,7,254.125
23:05:00.128,0013,8,-546.725
23:05:00.128,0013,9,-743.85
23:05:00.128,0013,10,963.775
23:05:00.128,0013,11,-579.025
23:05:00.132,0013,0,-959.025
23:05:00.132,0013,1,-206.625
23:05:00.132,0013,2,763.8
23:05:00.132,0013,3,-972.325
23:05:00.132,0013,4,-972.325
23:05:00.132,0013,5,-823.65
23:05:00.132,0013,6,-826.975
23:05:00.132,0013,7,745.75
23:05:00.132,0013,8,-447.925
23:05:00.132,0013,9,861.175
23:05:00.132,0013,10,-789.925
23:05:00.132,0013,11,-114.95
23:05:00.247,0013,0,-959.025
23:05:00.247,0013,1,-85.025
23:05:00.247,0013,2,763.8
23:05:00.247,0013,3,-972.325
23:05:00.247,0013,4,-971.375
23:05:00.247,0013,5,-438.9
23:05:00.247,0013,6,771.4
23:05:00.247,0013,7,122.075
23:05:00.247,0013,8,-714.4
23:05:00.247,0013,9,829.825
23:05:00.247,0013,10,160.55
23:05:00.247,0013,11,560.025
23:05:00.249,0013,0,-959.025
23:05:00.249,0013,1,-85.025
23:05:00.249,0013,2,763.8
23:05:00.249,0013,3,-972.325
23:05:00.249,0013,4,-972.325
23:05:00.249,0013,5,-820.8
23:05:00.249,0013,6,-210.425
23:05:00.249,0013,7,-969.0
23:05:00.249,0013,8,866.875
23:05:00.249,0013,9,921.975
23:05:00.249,0013,10,788.975
23:05:00.249,0013,11,-364.325
23:05:00.362,0013,0,-959.025
23:05:00.362,0013,1,-85.025
23:05:00.362,0013,2,763.8
23:05:00.362,0013,3,-972.325
23:05:00.362,0013,4,-970.425
23:05:00.362,0013,5,-566.675
23:05:00.362,0013,6,684.0
23:05:00.362,0013,7,-960.925
23:05:00.362,0013,8,-462.65
23:05:00.362,0013,9,-936.7
23:05:00.362,0013,10,-727.7
23:05:00.362,0013,11,-714.4
23:05:00.396,0013,0,-959.025
23:05:00.396,0013,1,-85.025
23:05:00.396,0013,2,763.8
23:05:00.396,0013,3,-972.325
23:05:00.396,0013,4,-972.325
23:05:00.396,0013,5,-817.0
23:05:00.396,0013,6,12.825
23:05:00.396,0013,7,620.35
23:05:00.396,0013,8,-50.825
23:05:00.396,0013,9,966.625
23:05:00.396,0013,10,-798.0
23:05:00.396,0013,11,-665.95
23:05:00.482,0013,0,-959.025
23:05:00.482,0013,1,36.575
23:05:00.482,0013,2,763.8
23:05:00.482,0013,3,-972.325
23:05:00.482,0013,4,-972.325
23:05:00.482,0013,5,-813.675
23:05:00.482,0013,6,-574.275
23:05:00.482,0013,7,0.95
23:05:00.482,0013,8,-760.95
23:05:00.482,0013,9,-825.075
23:05:00.482,0013,10,61.275
23:05:00.482,0013,11,665.95
23:05:00.512,0013,0,-959.025
23:05:00.512,0013,1,36.575
23:05:00.512,0013,2,763.8
23:05:00.512,0013,3,-972.325
23:05:00.512,0013,4,-971.375
23:05:00.512,0013,5,-435.575
23:05:00.512,0013,6,-104.975
23:05:00.512,0013,7,5.7
23:05:00.512,0013,8,-546.725
23:05:00.512,0013,9,-880.175
23:05:00.512,0013,10,380.95
23:05:00.512,0013,11,580.925
23:05:00.615,0013,0,-959.025
23:05:00.615,0013,1,36.575
23:05:00.615,0013,2,763.8
23:05:00.615,0013,3,-972.325
23:05:00.615,0013,4,-972.325
23:05:00.615,0013,5,-810.35
23:05:00.615,0013,6,908.2
23:05:00.615,0013,7,-721.05
23:05:00.615,0013,8,-263.625
23:05:00.615,0013,9,931.475
23:05:00.615,0013,10,181.45
23:05:00.615,0013,11,-573.325
23:05:00.618,0013,0,-959.025
23:05:00.618,0013,1,36.575
23:05:00.618,0013,2,763.8
23:05:00.618,0013,3,-972.325
23:05:00.618,0013,4,-970.9
23:05:00.618,0013,5,-106.4
23:05:00.618,0013,6,785.65
23:05:00.618,0013,7,-349.125
23:05:00.618,0013,8,-501.125
23:05:00.618,0013,9,-760.95
23:05:00.618,0013,10,961.875
23:05:00.618,0013,11,150.575
23:05:00.691,0013,0,-959.025
23:05:00.691,0013,1,36.575
23:05:00.691,0013,2,763.8
23:05:00.691,0013,3,-972.325
23:05:00.691,0013,4,-972.325
23:05:00.691,0013,5,-807.025
23:05:00.691,0013,6,76.475
23:05:00.691,0013,7,-590.9
23:05:00.691,0013,8,814.15
23:05:00.691,0013,9,-959.975
23:05:00.691,0013,10,-789.925
23:05:00.691,0013,11,-922.45
23:05:00.731,0013,0,-959.025
23:05:00.731,0013,1,158.175
23:05:00.731,0013,2,763.8
23:05:00.731,0013,3,-972.325
23:05:00.731,0013,4,-971.375
23:05:00.731,0013,5,-433.2
23:05:00.731,0013,6,7.125
23:05:00.731,0013,7,-969.95
23:05:00.731,0013,8,-265.525
23:05:00.731,0013,9,-887.775
23:05:00.731,0013,10,342.95
23:05:00.731,0013,11,593.275
23:05:00.761,0013,0,-959.025
23:05:00.761,0013,1,158.175
23:05:00.761,0013,2,763.8
23:05:00.761,0013,3,-972.325
23:05:00.761,0013,4,-972.325
23:05:00.761,0013,5,-804.65
23:05:00.761,0013,6,200.45
23:05:00.761,0013,7,2.85
23:05:00.761,0013,8,-240.35
23:05:00.761,0013,9,-808.925
23:05:00.761,0013,10,-181.45
23:05:00.761,0013,11,-379.05
23:05:00.875,0013,0,-959.025
23:05:00.875,0013,1,158.175
23:05:00.875,0013,2,763.8
23:05:00.875,0013,3,-972.325
23:05:00.875,0013,4,-970.9
23:05:00.875,0013,5,-104.975
23:05:00.875,0013,6,341.05
23:05:00.875,0013,7,130.625
23:05:00.875,0013,8,-706.325
23:05:00.875,0013,9,-795.15
23:05:00.875,0013,10,961.4
23:05:00.875,0013,11,-335.825
23:05:00.909,0013,0,-959.025
23:05:00.909,0013,1,158.175
23:05:00.909,0013,2,763.8
23:05:00.909,0013,3,-972.325
23:05:00.909,0013,4,-972.325
23:05:00.909,0013,5,-800.375
23:05:00.909,0013,6,-374.775
23:05:00.909,0013,7,256.5
23:05:00.909,0013,8,263.15
23:05:00.909,0013,9,-939.55
23:05:00.909,0013,10,61.275
23:05:00.909,0013,11,382.85
23:05:00.999,0013,0,-959.025
23:05:00.999,0013,1,158.175
23:05:00.999,0013,2,763.8
23:05:00.999,0013,3,-972.325
23:05:00.999,0013,4,-970.9
23:05:00.999,0013,5,-104.025
23:05:00.999,0013,6,-940.025
23:05:00.999,0013,7,-711.55
23:05:00.999,0013,8,-858.325
23:05:00.999,0013,9,-848.35
23:05:00.999,0013,10,962.825
23:05:00.999,0013,11,-700.625
23:05:01.033,0013,0,-959.025
23:05:01.033,0013,1,279.775
23:05:01.033,0013,2,763.8
23:05:01.033,0013,3,-972.325
23:05:01.033,0013,4,-972.325
23:05:01.033,0013,5,-797.05
23:05:01.033,0013,6,-1.425
23:05:01.033,0013,7,-971.375
23:05:01.033,0013,8,764.275
23:05:01.033,0013,9,940.5
23:05:01.033,0013,10,788.975
23:05:01.033,0013,11,44.175
23:05:01.111,0013,0,-959.025
23:05:01.111,0013,1,279.775
23:05:01.111,0013,2,763.8
23:05:01.111,0013,3,-972.325
23:05:01.111,0013,4,-970.9
23:05:01.111,0013,5,-103.075
23:05:01.111,0013,6,-176.7
23:05:01.111,0013,7,-600.875
23:05:01.111,0013,8,-364.325
23:05:01.111,0013,9,-742.425
23:05:01.111,0013,10,958.075
23:05:01.111,0013,11,-943.35
23:05:01.143,0013,0,-959.025
23:05:01.143,0013,1,279.775
23:05:01.143,0013,2,763.8
23:05:01.143,0013,3,-972.325
23:05:01.143,0013,4,-972.325
23:05:01.143,0013,5,-793.25
23:05:01.143,0013,6,586.625
23:05:01.143,0013,7,740.05
23:05:01.143,0013,8,-510.625
23:05:01.143,0013,9,854.525
23:05:01.143,0013,10,919.125
23:05:01.143,0013,11,268.375
23:05:01.247,0013,0,-959.025
23:05:01.247,0013,1,279.775
23:05:01.247,0013,2,763.8
23:05:01.247,0013,3,-972.325
23:05:01.247,0013,4,-970.9
23:05:01.247,0013,5,-102.125
23:05:01.247,0013,6,487.35
23:05:01.247,0013,7,380.95
23:05:01.247,0013,8,547.675
23:05:01.247,0013,9,-868.3
23:05:01.247,0013,10,959.5
23:05:01.247,0013,11,515.375
23:05:01.251,0013,0,-959.025
23:05:01.251,0013,1,279.775
23:05:01.251,0013,2,763.8
23:05:01.251,0013,3,-972.325
23:05:01.251,0013,4,-972.325
23:05:01.251,0013,5,-789.925
23:05:01.251,0013,6,-237.5
23:05:01.251,0013,7,869.725
23:05:01.251,0013,8,-947.15
23:05:01.251,0013,9,-826.975
23:05:01.251,0013,10,-60.325
23:05:01.251,0013,11,-510.15
23:05:01.373,0013,0,-959.025
23:05:01.373,0013,1,401.375
23:05:01.373,0013,2,763.8
23:05:01.373,0013,3,-972.325
23:05:01.373,0013,4,-972.325
23:05:01.373,0013,5,-787.075
23:05:01.373,0013,6,434.15
23:05:01.373,0013,7,-115.425
23:05:01.373,0013,8,-538.65
23:05:01.373,0013,9,-940.975
23:05:01.373,0013,10,-424.65
23:05:01.373,0013,11,-734.35
23:05:01.376,0013,0,-959.025
23:05:01.376,0013,1,401.375
23:05:01.376,0013,2,763.8
23:05:01.376,0013,3,-972.325
23:05:01.376,0013,4,-972.325
23:05:01.376,0013,5,-786.125
23:05:01.376,0013,6,442.7
23:05:01.376,0013,7,-235.125
23:05:01.376,0013,8,477.375
23:05:01.376,0013,9,956.65
23:05:01.376,0013,10,-548.15
23:05:01.376,0013,11,51.775
23:05:01.491,0013,0,-959.025
23:05:01.491,0013,1,401.375
23:05:01.491,0013,2,763.8
23:05:01.491,0013,3,-972.325
23:05:01.491,0013,4,-971.375
23:05:01.491,0013,5,-426.55
23:05:01.491,0013,6,-768.075
23:05:01.491,0013,7,-718.2
23:05:01.491,0013,8,-402.8
23:05:01.491,0013,9,890.625
23:05:01.491,0013,10,259.35
23:05:01.491,0013,11,575.225
23:05:01.494,0013,0,-959.025
23:05:01.494,0013,1,401.375
23:05:01.494,0013,2,763.8
23:05:01.494,0013,3,-972.325
23:05:01.494,0013,4,-972.325
23:05:01.494,0013,5,-782.8
23:05:01.494,0013,6,-381.425
23:05:01.494,0013,7,-105.45
23:05:01.494,0013,8,479.275
23:05:01.494,0013,9,891.1
23:05:01.494,0013,10,-303.525
23:05:01.494,0013,11,-179.55
23:05:01.612,0013,0,-959.025
23:05:01.612,0013,1,522.975
23:05:01.612,0013,2,763.8
23:05:01.612,0013,3,-972.325
23:05:01.612,0013,4,-972.325
23:05:01.612,0013,5,-779.95
23:05:01.612,0013,6,289.75
23:05:01.612,0013,7,855.0
23:05:01.612,0013,8,-500.65
23:05:01.612,0013,9,-888.25
23:05:01.612,0013,10,-912.95
23:05:01.612,0013,11,-666.425
23:05:01.615,0013,0,-959.025
23:05:01.615,0013,1,522.975
23:05:01.615,0013,2,763.8
23:05:01.615,0013,3,-972.325
23:05:01.615,0013,4,-972.325
23:05:01.615,0013,5,-779.0
23:05:01.615,0013,6,-902.025
23:05:01.615,0013,7,-845.5
23:05:01.615,0013,8,335.35
23:05:01.615,0013,9,-680.675
23:05:01.615,0013,10,669.75
23:05:01.615,0013,11,-567.15
23:05:01.728,0013,0,-959.025
23:05:01.728,0013,1,522.975
23:05:01.728,0013,2,763.8
23:05:01.728,0013,3,-972.325
23:05:01.728,0013,4,-970.425
23:05:01.728,0013,5,-563.35
23:05:01.728,0013,6,-687.325
23:05:01.728,0013,7,863.55
23:05:01.728,0013,8,-455.05
23:05:01.728,0013,9,-936.7
23:05:01.728,0013,10,-727.7
23:05:01.728,0013,11,-592.8
23:05:01.761,0013,0,-959.025
23:05:01.761,0013,1,522.975
23:05:01.761,0013,2,763.8
23:05:01.761,0013,3,-972.325
23:05:01.761,0013,4,-972.325
23:05:01.761,0013,5,-775.2
23:05:01.761,0013,6,894.425
23:05:01.761,0013,7,500.65
23:05:01.761,0013,8,563.35
23:05:01.761,0013,9,-859.275
23:05:01.761,0013,10,303.525
23:05:01.761,0013,11,-299.725
23:05:01.869,0013,0,-959.025
23:05:01.869,0013,1,644.575
23:05:01.869,0013,2,763.8
23:05:01.869,0013,3,-972.325
23:05:01.869,0013,4,-972.325
23:05:01.869,0013,5,-772.35
23:05:01.869,0013,6,-379.525
23:05:01.869,0013,7,-362.9
23:05:01.869,0013,8,-344.85
23:05:01.869,0013,9,-820.8
23:05:01.869,0013,10,548.15
23:05:01.869,0013,11,293.55
23:05:01.873,0013,0,-959.025
23:05:01.873,0013,1,644.575
23:05:01.873,0013,2,763.8
23:05:01.873,0013,3,-972.325
23:05:01.873,0013,4,-970.9
23:05:01.873,0013,5,-96.425
23:05:01.873,0013,6,-313.975
23:05:01.873,0013,7,374.775
23:05:01.873,0013,8,-683.525
23:05:01.873,0013,9,-822.225
23:05:01.873,0013,10,964.725
23:05:01.873,0013,11,-335.825
23:05:01.987,0013,0,-959.025
23:05:01.987,0013,1,644.575
23:05:01.987,0013,2,763.8
23:05:01.987,0013,3,-972.325
23:05:01.987,0013,4,-972.325
23:05:01.987,0013,5,-769.025
23:05:01.987,0013,6,-831.25
23:05:01.987,0013,7,-111.625
23:05:01.987,0013,8,-181.45
23:05:01.987,0013,9,-872.575
23:05:01.987,0013,10,-548.625
23:05:01.987,0013,11,-461.225
23:05:01.991,0013,0,-959.025
23:05:01.991,0013,1,644.575
23:05:01.991,0013,2,763.8
23:05:01.991,0013,3,-972.325
23:05:01.991,0013,4,-971.375
23:05:01.991,0013,5,-420.375
23:05:01.991,0013,6,-525.825
23:05:01.991,0013,7,-956.175
23:05:01.991,0013,8,668.8
23:05:01.991,0013,9,693.025
23:05:01.991,0013,10,122.55
23:05:01.991,0013,11,559.075
23:05:02.049,0013,0,-959.025
23:05:02.049,0013,1,644.575
23:05:02.049,0013,2,763.8
23:05:02.049,0013,3,-972.325
23:05:02.049,0013,4,-972.325
23:05:02.049,0013,5,-765.7
23:05:02.049,0013,6,575.225
23:05:02.049,0013,7,-104.025
23:05:02.049,0013,8,567.15
23:05:02.049,0013,9,-931.0
23:05:02.049,0013,10,912.95
23:05:02.049,0013,11,-352.45
23:05:02.118,0013,0,-959.025
23:05:02.118,0013,1,766.175
23:05:02.118,0013,2,763.8
23:05:02.118,0013,3,-972.325
23:05:02.118,0013,4,-970.9
23:05:02.118,0013,5,-95.0
23:05:02.118,0013,6,376.2
23:05:02.118,0013,7,-725.8
23:05:02.118,0013,8,-668.325
23:05:02.118,0013,9,-776.15
23:05:02.118,0013,10,961.4
23:05:02.118,0013,11,-700.625
23:05:02.191,0013,0,-959.025
23:05:02.191,0013,1,766.175
23:05:02.191,0013,2,763.8
23:05:02.191,0013,3,-972.325
23:05:02.191,0013,4,-972.325
23:05:02.191,0013,5,-762.375
23:05:02.191,0013,6,283.1
23:05:02.191,0013,7,493.05
23:05:02.191,0013,8,-747.65
23:05:02.191,0013,9,-887.3
23:05:02.191,0013,10,-61.75
23:05:02.191,0013,11,-843.125
23:05:02.248,0013,0,-959.025
23:05:02.248,0013,1,766.175
23:05:02.248,0013,2,763.8
23:05:02.248,0013,3,-972.325
23:05:02.248,0013,4,-971.375
23:05:02.248,0013,5,-418.0
23:05:02.248,0013,6,-421.8
23:05:02.248,0013,7,14.25
23:05:02.248,0013,8,-243.2
23:05:02.248,0013,9,814.625
23:05:02.248,0013,10,236.55
23:05:02.248,0013,11,555.275
23:05:02.253,0013,0,-959.025
23:05:02.253,0013,1,766.175
23:05:02.253,0013,2,763.8
23:05:02.253,0013,3,-972.325
23:05:02.253,0013,4,-972.325
23:05:02.253,0013,5,-759.525
23:05:02.253,0013,6,-486.875
23:05:02.253,0013,7,-230.375
23:05:02.253,0013,8,-873.05
23:05:02.253,0013,9,-812.725
23:05:02.253,0013,10,-303.525
23:05:02.253,0013,11,791.35
23:05:02.355,0013,0,-959.025
23:05:02.355,0013,1,887.775
23:05:02.355,0013,2,763.8
23:05:02.355,0013,3,-972.325
23:05:02.355,0013,4,-972.325
23:05:02.355,0013,5,-756.675
23:05:02.355,0013,6,184.3
23:05:02.355,0013,7,730.075
23:05:02.355,0013,8,44.175
23:05:02.355,0013,9,869.725
23:05:02.355,0013,10,-182.4
23:05:02.355,0013,11,379.05
23:05:02.386,0013,0,-959.025
23:05:02.386,0013,1,887.775
23:05:02.386,0013,2,763.8
23:05:02.386,0013,3,-972.325
23:05:02.386,0013,4,-972.325
23:05:02.386,0013,5,-755.725
23:05:02.386,0013,6,192.85
23:05:02.386,0013,7,610.375
23:05:02.386,0013,8,-686.85
23:05:02.386,0013,9,-734.825
23:05:02.386,0013,10,303.525
23:05:02.386,0013,11,536.275
23:05:02.499,0013,0,-959.025
23:05:02.499,0013,1,887.775
23:05:02.499,0013,2,763.8
23:05:02.499,0013,3,-972.325
23:05:02.499,0013,4,-971.375
23:05:02.499,0013,5,-416.1
23:05:02.499,0013,6,47.025
23:05:02.499,0013,7,-965.2
23:05:02.499,0013,8,-190.0
23:05:02.499,0013,9,898.225
23:05:02.499,0013,10,411.35
23:05:02.499,0013,11,575.225
23:05:02.503,0013,0,-959.025
23:05:02.503,0013,1,887.775
23:05:02.503,0013,2,763.8
23:05:02.503,0013,3,-972.325
23:05:02.503,0013,4,-970.425
23:05:02.503,0013,5,-561.45
23:05:02.503,0013,6,-258.875
23:05:02.503,0013,7,861.65
23:05:02.503,0013,8,-455.05
23:05:02.503,0013,9,-936.7
23:05:02.503,0013,10,-727.7
23:05:02.503,0013,11,-714.4
23:05:02.618,0013,0,-959.025
23:05:02.618,0013,1,887.775
23:05:02.618,0013,2,763.8
23:05:02.618,0013,3,-972.325
23:05:02.618,0013,4,-972.325
23:05:02.618,0013,5,-749.075
23:05:02.618,0013,6,635.55
23:05:02.618,0013,7,869.725
23:05:02.618,0013,8,-808.45
23:05:02.618,0013,9,-732.45
23:05:02.618,0013,10,53.2
23:05:02.618,0013,11,525.35
23:05:02.621,0013,0,-958.55
23:05:02.621,0013,1,-936.225
23:05:02.621,0013,2,763.8
23:05:02.621,0013,3,-972.325
23:05:02.621,0013,4,-972.325
23:05:02.621,0013,5,-748.125
23:05:02.621,0013,6,-837.425
23:05:02.621,0013,7,122.55
23:05:02.621,0013,8,161.975
23:05:02.621,0013,9,879.7
23:05:02.621,0013,10,547.675
23:05:02.621,0013,11,-255.55
23:05:02.731,0013,0,-958.55
23:05:02.731,0013,1,-936.225
23:05:02.731,0013,2,763.8
23:05:02.731,0013,3,-972.325
23:05:02.731,0013,4,-972.325
23:05:02.731,0013,5,-745.275
23:05:02.731,0013,6,-629.85
23:05:02.731,0013,7,-113.525
23:05:02.731,0013,8,-292.125
23:05:02.731,0013,9,932.9
23:05:02.731,0013,10,-548.625
23:05:02.731,0013,11,-394.725
23:05:02.783,0013,0,-958.55
23:05:02.783,0013,1,-936.225
23:05:02.783,0013,2,763.8
23:05:02.783,0013,3,-972.325
23:05:02.783,0013,4,-972.325
23:05:02.783,0013,5,-744.8
23:05:02.783,0013,6,656.45
23:05:02.783,0013,7,252.7
23:05:02.783,0013,8,888.25
23:05:02.783,0013,9,-957.125
23:05:02.783,0013,10,-175.275
23:05:02.783,0013,11,397.575
23:05:02.872,0013,0,-958.55
23:05:02.872,0013,1,-936.225
23:05:02.872,0013,2,763.8
23:05:02.872,0013,3,-972.325
23:05:02.872,0013,4,-972.325
23:05:02.872,0013,5,-741.475
23:05:02.872,0013,6,-394.725
23:05:02.872,0013,7,382.375
23:05:02.872,0013,8,-330.125
23:05:02.872,0013,9,864.975
23:05:02.872,0013,10,304.0
23:05:02.872,0013,11,-502.55
23:05:02.875,0013,0,-958.55
23:05:02.875,0013,1,-814.625
23:05:02.875,0013,2,763.8
23:05:02.875,0013,3,-972.325
23:05:02.875,0013,4,-972.325
23:05:02.875,0013,5,-740.525
23:05:02.875,0013,6,77.9
23:05:02.875,0013,7,-486.4
23:05:02.875,0013,8,833.15
23:05:02.875,0013,9,-965.2
23:05:02.875,0013,10,-661.675
23:05:02.875,0013,11,243.675
23:05:02.971,0013,0,-958.55
23:05:02.971,0013,1,-814.625
23:05:02.971,0013,2,763.8
23:05:02.971,0013,3,-972.325
23:05:02.971,0013,4,-972.325
23:05:02.971,0013,5,-737.675
23:05:02.971,0013,6,293.075
23:05:02.971,0013,7,-722.95
23:05:02.971,0013,8,67.45
23:05:02.971,0013,9,-950.95
23:05:02.971,0013,10,426.55
23:05:02.971,0013,11,-532.95
23:05:03.003,0013,0,-958.55
23:05:03.003,0013,1,-814.625
23:05:03.003,0013,2,763.8
23:05:03.003,0013,3,-972.325
23:05:03.003,0013,4,-972.325
23:05:03.003,0013,5,-737.2
23:05:03.003,0013,6,-20.425
23:05:03.003,0013,7,-965.2
23:05:03.003,0013,8,277.875
23:05:03.003,0013,9,860.7
23:05:03.003,0013,10,-668.8
23:05:03.003,0013,11,954.75
23:05:03.060,0013,0,-958.55
23:05:03.060,0013,1,-814.625
23:05:03.060,0013,2,763.8
23:05:03.060,0013,3,-972.325
23:05:03.060,0013,4,-972.325
23:05:03.060,0013,5,-734.35
23:05:03.060,0013,6,194.275
23:05:03.060,0013,7,743.85
23:05:03.060,0013,8,-422.75
23:05:03.060,0013,9,-874.475
23:05:03.060,0013,10,-791.35
23:05:03.060,0013,11,-620.825
23:05:03.117,0013,0,-958.55
23:05:03.117,0013,1,-693.025
23:05:03.117,0013,2,763.8
23:05:03.117,0013,3,-972.325
23:05:03.117,0013,4,-970.9
23:05:03.117,0013,5,-86.925
